"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
705,"2018-01-30 18:04:30.9230","2018-01-30 18:16:16.1100",127,"Barrow St & Hudson St",40.73172428,-74.00674436,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,20795,"Subscriber",1977,1
1027,"2018-01-30 18:06:03.5270","2018-01-30 18:23:10.9330",127,"Barrow St & Hudson St",40.73172428,-74.00674436,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,19993,"Subscriber",1991,1
288,"2018-01-30 18:06:20.4490","2018-01-30 18:11:08.8830",127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,17841,"Subscriber",1969,1
418,"2018-01-30 18:07:11.3440","2018-01-30 18:14:09.8580",127,"Barrow St & Hudson St",40.73172428,-74.00674436,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,21453,"Subscriber",1964,1
555,"2018-01-30 18:10:56.4040","2018-01-30 18:20:11.9260",127,"Barrow St & Hudson St",40.73172428,-74.00674436,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,17675,"Subscriber",1984,1
584,"2018-01-30 18:12:32.9750","2018-01-30 18:22:17.3300",127,"Barrow St & Hudson St",40.73172428,-74.00674436,402,"Broadway & E 22 St",40.7403432,-73.98955109,26471,"Subscriber",1992,1
979,"2018-01-30 18:14:23.3040","2018-01-30 18:30:43.1500",127,"Barrow St & Hudson St",40.73172428,-74.00674436,505,"6 Ave & W 33 St",40.74901271,-73.98848395,17930,"Subscriber",1964,2
936,"2018-01-30 18:19:47.4200","2018-01-30 18:35:24.3870",127,"Barrow St & Hudson St",40.73172428,-74.00674436,486,"Broadway & W 29 St",40.7462009,-73.98855723,14620,"Subscriber",1982,1
918,"2018-01-30 18:20:32.0090","2018-01-30 18:35:50.1610",127,"Barrow St & Hudson St",40.73172428,-74.00674436,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,16423,"Subscriber",1987,1
697,"2018-01-30 18:22:03.1810","2018-01-30 18:33:40.7060",127,"Barrow St & Hudson St",40.73172428,-74.00674436,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,18701,"Subscriber",1981,2
1087,"2018-01-30 18:24:20.5680","2018-01-30 18:42:28.4640",127,"Barrow St & Hudson St",40.73172428,-74.00674436,502,"Henry St & Grand St",40.714215,-73.981346,32041,"Subscriber",1954,1
980,"2018-01-30 18:27:22.2430","2018-01-30 18:43:42.8400",127,"Barrow St & Hudson St",40.73172428,-74.00674436,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,30962,"Subscriber",1980,1
170,"2018-01-30 18:32:05.8770","2018-01-30 18:34:56.6500",127,"Barrow St & Hudson St",40.73172428,-74.00674436,383,"Greenwich Ave & Charles St",40.735238,-74.000271,16967,"Subscriber",1968,1
601,"2018-01-30 18:32:44.2450","2018-01-30 18:42:45.8530",127,"Barrow St & Hudson St",40.73172428,-74.00674436,459,"W 20 St & 11 Ave",40.746745,-74.007756,18665,"Subscriber",1992,2
556,"2018-01-30 18:46:03.8290","2018-01-30 18:55:20.1190",127,"Barrow St & Hudson St",40.73172428,-74.00674436,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,19884,"Subscriber",1987,1
1182,"2018-01-30 18:48:11.9830","2018-01-30 19:07:54.8780",127,"Barrow St & Hudson St",40.73172428,-74.00674436,519,"Pershing Square North",40.751873,-73.977706,28319,"Subscriber",1957,2
1001,"2018-01-30 19:02:08.6330","2018-01-30 19:18:49.7260",127,"Barrow St & Hudson St",40.73172428,-74.00674436,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,18049,"Subscriber",1966,1
413,"2018-01-30 19:16:19.0660","2018-01-30 19:23:12.3700",127,"Barrow St & Hudson St",40.73172428,-74.00674436,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,30962,"Subscriber",1983,1
231,"2018-01-30 19:37:07.4070","2018-01-30 19:40:59.2030",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,32859,"Subscriber",1981,1
738,"2018-01-30 19:38:24.8700","2018-01-30 19:50:43.0400",127,"Barrow St & Hudson St",40.73172428,-74.00674436,150,"E 2 St & Avenue C",40.7208736,-73.98085795,26322,"Subscriber",1986,1
503,"2018-01-30 19:43:28.3740","2018-01-30 19:51:52.2770",127,"Barrow St & Hudson St",40.73172428,-74.00674436,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,19774,"Subscriber",1998,1
342,"2018-01-30 19:58:03.4400","2018-01-30 20:03:46.3290",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,16748,"Subscriber",1988,2
657,"2018-01-30 20:23:43.7990","2018-01-30 20:34:41.4410",127,"Barrow St & Hudson St",40.73172428,-74.00674436,497,"E 17 St & Broadway",40.73704984,-73.99009296,33192,"Subscriber",1984,1
889,"2018-01-30 20:24:33.3920","2018-01-30 20:39:22.6870",127,"Barrow St & Hudson St",40.73172428,-74.00674436,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,30684,"Subscriber",1969,0
607,"2018-01-30 21:13:51.1410","2018-01-30 21:23:58.9470",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3435,"Grand St & Elizabeth St",40.718822,-73.99596,14696,"Subscriber",1968,1
508,"2018-01-30 21:57:17.2100","2018-01-30 22:05:45.2140",127,"Barrow St & Hudson St",40.73172428,-74.00674436,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,31028,"Subscriber",1989,1
178,"2018-01-30 22:08:56.6450","2018-01-30 22:11:55.4780",127,"Barrow St & Hudson St",40.73172428,-74.00674436,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,25782,"Subscriber",1969,1
468,"2018-01-30 22:55:24.6800","2018-01-30 23:03:13.0960",127,"Barrow St & Hudson St",40.73172428,-74.00674436,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,30698,"Subscriber",1971,1
611,"2018-01-31 05:55:31.9380","2018-01-31 06:05:43.4050",127,"Barrow St & Hudson St",40.73172428,-74.00674436,459,"W 20 St & 11 Ave",40.746745,-74.007756,33060,"Subscriber",1990,1
991,"2018-01-31 06:20:20.2170","2018-01-31 06:36:51.2690",127,"Barrow St & Hudson St",40.73172428,-74.00674436,351,"Front St & Maiden Ln",40.70530954,-74.00612572,25813,"Subscriber",1966,1
537,"2018-01-31 06:47:44.3000","2018-01-31 06:56:41.7180",127,"Barrow St & Hudson St",40.73172428,-74.00674436,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,33454,"Subscriber",1975,1
558,"2018-01-31 07:27:43.9770","2018-01-31 07:37:02.8910",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,33258,"Subscriber",1958,2
215,"2018-01-31 07:31:11.2980","2018-01-31 07:34:47.2650",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,26035,"Subscriber",1986,1
946,"2018-01-31 07:49:53.1230","2018-01-31 08:05:39.4260",127,"Barrow St & Hudson St",40.73172428,-74.00674436,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,28180,"Subscriber",1962,1
468,"2018-01-31 07:51:04.1570","2018-01-31 07:58:52.7690",127,"Barrow St & Hudson St",40.73172428,-74.00674436,426,"West St & Chambers St",40.71754834,-74.01322069,29872,"Subscriber",1987,1
645,"2018-01-31 07:53:44.2190","2018-01-31 08:04:29.4830",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3461,"Murray St & Greenwich St",40.714851505262516,-74.01122331619263,31533,"Subscriber",1977,2
529,"2018-01-31 07:59:01.0570","2018-01-31 08:07:50.6240",127,"Barrow St & Hudson St",40.73172428,-74.00674436,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,32578,"Subscriber",1980,1
1268,"2018-01-31 08:00:58.8840","2018-01-31 08:22:07.3810",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3643,"E 41 St & 5 Ave",40.75272201381188,-73.98123621940613,25159,"Subscriber",1973,1
187,"2018-01-31 08:08:34.2260","2018-01-31 08:11:42.1490",127,"Barrow St & Hudson St",40.73172428,-74.00674436,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,33166,"Subscriber",1997,1
772,"2018-01-31 08:20:35.7680","2018-01-31 08:33:28.2460",127,"Barrow St & Hudson St",40.73172428,-74.00674436,442,"W 27 St & 7 Ave",40.746647,-73.993915,26909,"Subscriber",1993,1
685,"2018-01-31 08:23:00.9810","2018-01-31 08:34:26.6090",127,"Barrow St & Hudson St",40.73172428,-74.00674436,545,"E 23 St & 1 Ave",40.736502,-73.97809472,19441,"Subscriber",1995,1
137,"2018-01-31 08:23:52.5610","2018-01-31 08:26:10.1830",127,"Barrow St & Hudson St",40.73172428,-74.00674436,346,"Bank St & Hudson St",40.73652889,-74.00618026,15627,"Subscriber",1996,2
569,"2018-01-31 08:30:26.5530","2018-01-31 08:39:56.1600",127,"Barrow St & Hudson St",40.73172428,-74.00674436,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,18410,"Subscriber",1998,1
709,"2018-01-31 08:35:37.3740","2018-01-31 08:47:26.5600",127,"Barrow St & Hudson St",40.73172428,-74.00674436,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,26813,"Subscriber",1978,1
755,"2018-01-31 08:40:05.2400","2018-01-31 08:52:40.2450",127,"Barrow St & Hudson St",40.73172428,-74.00674436,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,18594,"Subscriber",1983,2
1236,"2018-01-31 08:44:10.8900","2018-01-31 09:04:46.9090",127,"Barrow St & Hudson St",40.73172428,-74.00674436,442,"W 27 St & 7 Ave",40.746647,-73.993915,15028,"Subscriber",1968,2
836,"2018-01-31 08:44:55.1910","2018-01-31 08:58:52.0020",127,"Barrow St & Hudson St",40.73172428,-74.00674436,442,"W 27 St & 7 Ave",40.746647,-73.993915,16636,"Subscriber",1947,1
703,"2018-01-31 08:46:53.1350","2018-01-31 08:58:36.7230",127,"Barrow St & Hudson St",40.73172428,-74.00674436,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,28233,"Subscriber",1987,1
511,"2018-01-31 08:50:25.1130","2018-01-31 08:58:56.7610",127,"Barrow St & Hudson St",40.73172428,-74.00674436,426,"West St & Chambers St",40.71754834,-74.01322069,17541,"Subscriber",1979,1
325,"2018-01-31 08:51:00.8000","2018-01-31 08:56:25.8800",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,19288,"Subscriber",1987,1
346,"2018-01-31 08:56:25.7480","2018-01-31 09:02:12.4440",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,16627,"Subscriber",1982,1
353,"2018-01-31 09:01:07.6160","2018-01-31 09:07:01.5840",127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,28830,"Subscriber",1992,2
556,"2018-01-31 09:04:11.0000","2018-01-31 09:13:27.6270",127,"Barrow St & Hudson St",40.73172428,-74.00674436,276,"Duane St & Greenwich St",40.71748752,-74.0104554,25506,"Subscriber",1963,1
482,"2018-01-31 09:19:16.2120","2018-01-31 09:27:18.5750",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,31632,"Subscriber",1996,2
452,"2018-01-31 09:20:14.5960","2018-01-31 09:27:47.4150",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,32305,"Subscriber",1997,1
1151,"2018-01-31 09:28:42.4130","2018-01-31 09:47:54.0070",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,25268,"Subscriber",1968,1
329,"2018-01-31 09:32:06.0610","2018-01-31 09:37:35.1200",127,"Barrow St & Hudson St",40.73172428,-74.00674436,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,21271,"Subscriber",1996,1
317,"2018-01-31 09:35:06.1260","2018-01-31 09:40:24.0250",127,"Barrow St & Hudson St",40.73172428,-74.00674436,328,"Watts St & Greenwich St",40.72405549,-74.00965965,30799,"Subscriber",1977,1
245,"2018-01-31 09:41:04.3520","2018-01-31 09:45:10.0800",127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,32542,"Subscriber",1962,1
1034,"2018-01-31 09:43:00.0350","2018-01-31 10:00:14.3070",127,"Barrow St & Hudson St",40.73172428,-74.00674436,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,30660,"Subscriber",1986,1
324,"2018-01-31 09:55:09.5650","2018-01-31 10:00:33.8870",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,19288,"Subscriber",1973,1
1315,"2018-01-31 09:56:53.4360","2018-01-31 10:18:49.1060",127,"Barrow St & Hudson St",40.73172428,-74.00674436,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,17439,"Subscriber",1966,1
210,"2018-01-31 09:57:35.9940","2018-01-31 10:01:06.4780",127,"Barrow St & Hudson St",40.73172428,-74.00674436,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,21709,"Subscriber",1993,1
436,"2018-01-31 09:57:38.2230","2018-01-31 10:04:54.5290",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,30798,"Subscriber",1997,1
525,"2018-01-31 10:11:34.4840","2018-01-31 10:20:19.9670",127,"Barrow St & Hudson St",40.73172428,-74.00674436,357,"E 11 St & Broadway",40.73261787,-73.99158043,32468,"Subscriber",1961,1
494,"2018-01-31 10:13:32.2420","2018-01-31 10:21:46.8560",127,"Barrow St & Hudson St",40.73172428,-74.00674436,251,"Mott St & Prince St",40.72317958,-73.99480012,15465,"Subscriber",1977,1
989,"2018-01-31 10:13:41.3340","2018-01-31 10:30:11.0990",127,"Barrow St & Hudson St",40.73172428,-74.00674436,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,33346,"Subscriber",1958,2
174,"2018-01-31 10:41:32.1110","2018-01-31 10:44:26.1740",127,"Barrow St & Hudson St",40.73172428,-74.00674436,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,33310,"Subscriber",1958,1
294,"2018-01-31 10:45:29.7840","2018-01-31 10:50:24.5580",127,"Barrow St & Hudson St",40.73172428,-74.00674436,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,15554,"Subscriber",1997,1
143,"2018-01-31 11:19:41.8170","2018-01-31 11:22:04.8640",127,"Barrow St & Hudson St",40.73172428,-74.00674436,346,"Bank St & Hudson St",40.73652889,-74.00618026,28067,"Subscriber",1978,1
413,"2018-01-31 11:20:28.1840","2018-01-31 11:27:21.9520",127,"Barrow St & Hudson St",40.73172428,-74.00674436,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,32662,"Subscriber",1966,1
948,"2018-01-31 11:28:12.5860","2018-01-31 11:44:01.5340",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,28273,"Subscriber",1977,1
1130,"2018-01-31 11:47:28.6670","2018-01-31 12:06:18.7360",127,"Barrow St & Hudson St",40.73172428,-74.00674436,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,25987,"Subscriber",1981,2
598,"2018-01-31 11:48:12.0000","2018-01-31 11:58:10.2200",127,"Barrow St & Hudson St",40.73172428,-74.00674436,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,33085,"Subscriber",1972,1
278,"2018-01-31 12:01:45.0990","2018-01-31 12:06:23.8750",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3224,"W 13 St & Hudson St",40.73997354103409,-74.00513872504234,30170,"Subscriber",1983,1
1624,"2018-01-31 12:17:21.5080","2018-01-31 12:44:26.0840",127,"Barrow St & Hudson St",40.73172428,-74.00674436,387,"Centre St & Chambers St",40.71273266,-74.0046073,32144,"Customer",1969,0
248,"2018-01-31 12:20:36.1960","2018-01-31 12:24:44.5430",127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,32917,"Subscriber",1973,1
945,"2018-01-31 12:41:11.4090","2018-01-31 12:56:57.0930",127,"Barrow St & Hudson St",40.73172428,-74.00674436,401,"Allen St & Rivington St",40.72019576,-73.98997825,30840,"Subscriber",1979,2
605,"2018-01-31 13:28:07.0140","2018-01-31 13:38:12.9110",127,"Barrow St & Hudson St",40.73172428,-74.00674436,320,"Leonard St & Church St",40.717571,-74.005549,15021,"Subscriber",1964,1
444,"2018-01-31 13:56:09.3000","2018-01-31 14:03:33.6020",127,"Barrow St & Hudson St",40.73172428,-74.00674436,303,"Mercer St & Spring St",40.72362738,-73.99949601,31783,"Subscriber",1985,1
229,"2018-01-31 13:58:48.5160","2018-01-31 14:02:37.9450",127,"Barrow St & Hudson St",40.73172428,-74.00674436,238,"Bank St & Washington St",40.7361967,-74.00859207,19654,"Subscriber",1984,1
554,"2018-01-31 13:59:31.5040","2018-01-31 14:08:46.2220",127,"Barrow St & Hudson St",40.73172428,-74.00674436,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,20370,"Subscriber",1990,1
786,"2018-01-31 14:02:38.4290","2018-01-31 14:15:45.0480",127,"Barrow St & Hudson St",40.73172428,-74.00674436,497,"E 17 St & Broadway",40.73704984,-73.99009296,18539,"Subscriber",1947,2
150,"2018-01-31 14:17:14.3350","2018-01-31 14:19:44.6030",127,"Barrow St & Hudson St",40.73172428,-74.00674436,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,32206,"Subscriber",1981,1
237,"2018-01-31 14:47:21.1870","2018-01-31 14:51:19.1210",127,"Barrow St & Hudson St",40.73172428,-74.00674436,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,27272,"Subscriber",1946,1
163,"2018-01-31 14:55:35.2860","2018-01-31 14:58:18.3540",127,"Barrow St & Hudson St",40.73172428,-74.00674436,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,19328,"Subscriber",1963,1
578,"2018-01-31 15:17:19.5530","2018-01-31 15:26:58.5130",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,20370,"Subscriber",1956,1
242,"2018-01-31 15:19:21.0600","2018-01-31 15:23:23.7200",127,"Barrow St & Hudson St",40.73172428,-74.00674436,346,"Bank St & Hudson St",40.73652889,-74.00618026,19775,"Subscriber",1960,1
746,"2018-01-31 15:21:19.7220","2018-01-31 15:33:45.8160",127,"Barrow St & Hudson St",40.73172428,-74.00674436,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,18507,"Customer",1986,2
358,"2018-01-31 15:45:59.2860","2018-01-31 15:51:57.9810",127,"Barrow St & Hudson St",40.73172428,-74.00674436,383,"Greenwich Ave & Charles St",40.735238,-74.000271,31573,"Subscriber",1991,2
223,"2018-01-31 15:55:43.9200","2018-01-31 15:59:27.7930",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3224,"W 13 St & Hudson St",40.73997354103409,-74.00513872504234,32605,"Subscriber",1959,2
417,"2018-01-31 15:59:01.9790","2018-01-31 16:05:59.3410",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3659,"W 17 St & 9 Ave",40.74294891660091,-74.00413691997528,31655,"Subscriber",1988,1
337,"2018-01-31 16:03:53.4390","2018-01-31 16:09:30.7300",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,30164,"Subscriber",1987,2
1429,"2018-01-31 16:16:26.2610","2018-01-31 16:40:15.8790",127,"Barrow St & Hudson St",40.73172428,-74.00674436,478,"11 Ave & W 41 St",40.76030096,-73.99884222,19658,"Subscriber",1962,2
432,"2018-01-31 16:38:19.3590","2018-01-31 16:45:31.6160",127,"Barrow St & Hudson St",40.73172428,-74.00674436,253,"W 13 St & 5 Ave",40.73543934,-73.99453948,33333,"Subscriber",1995,2
740,"2018-01-31 16:43:35.2350","2018-01-31 16:55:55.9130",127,"Barrow St & Hudson St",40.73172428,-74.00674436,519,"Pershing Square North",40.751873,-73.977706,32128,"Subscriber",1987,1
266,"2018-01-31 17:02:42.8520","2018-01-31 17:07:08.9660",127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,28788,"Subscriber",1987,2
957,"2018-01-31 17:08:40.4720","2018-01-31 17:24:38.3910",127,"Barrow St & Hudson St",40.73172428,-74.00674436,519,"Pershing Square North",40.751873,-73.977706,26030,"Subscriber",1975,1
308,"2018-01-31 17:10:00.2950","2018-01-31 17:15:09.2740",127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,17164,"Subscriber",1982,1
1020,"2018-01-31 17:38:00.3970","2018-01-31 17:55:00.9830",127,"Barrow St & Hudson St",40.73172428,-74.00674436,519,"Pershing Square North",40.751873,-73.977706,32414,"Subscriber",1970,1
180,"2018-01-31 17:40:12.6610","2018-01-31 17:43:12.9890",127,"Barrow St & Hudson St",40.73172428,-74.00674436,346,"Bank St & Hudson St",40.73652889,-74.00618026,32128,"Subscriber",1986,1
1524,"2018-01-31 17:47:41.6340","2018-01-31 18:13:06.6250",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3166,"Riverside Dr & W 72 St",40.78057799010334,-73.98562431335449,18679,"Subscriber",1991,1
583,"2018-01-31 17:49:44.0560","2018-01-31 17:59:27.4270",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,33466,"Subscriber",1988,1
664,"2018-01-31 17:53:37.0610","2018-01-31 18:04:42.0370",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,15680,"Subscriber",1982,1
500,"2018-01-31 17:54:49.3490","2018-01-31 18:03:09.3840",127,"Barrow St & Hudson St",40.73172428,-74.00674436,212,"W 16 St & The High Line",40.74334935,-74.00681753,25098,"Subscriber",1982,1
129,"2018-01-31 18:11:27.2590","2018-01-31 18:13:36.9060",127,"Barrow St & Hudson St",40.73172428,-74.00674436,347,"Greenwich St & W Houston St",40.728846,-74.008591,16400,"Subscriber",1955,1
733,"2018-01-31 18:11:35.3470","2018-01-31 18:23:48.6270",127,"Barrow St & Hudson St",40.73172428,-74.00674436,503,"E 20 St & Park Ave",40.73827428,-73.98751968,33430,"Subscriber",1990,1
505,"2018-01-31 18:12:59.0480","2018-01-31 18:21:24.6890",127,"Barrow St & Hudson St",40.73172428,-74.00674436,402,"Broadway & E 22 St",40.7403432,-73.98955109,25220,"Subscriber",1992,1
630,"2018-01-31 18:22:45.1980","2018-01-31 18:33:16.1580",127,"Barrow St & Hudson St",40.73172428,-74.00674436,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,31177,"Subscriber",1997,1
871,"2018-01-31 18:23:42.6140","2018-01-31 18:38:13.7120",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,15994,"Subscriber",1958,2
230,"2018-01-31 18:27:59.2370","2018-01-31 18:31:50.2080",127,"Barrow St & Hudson St",40.73172428,-74.00674436,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,15804,"Subscriber",1971,1
354,"2018-01-31 18:27:59.4780","2018-01-31 18:33:54.0070",127,"Barrow St & Hudson St",40.73172428,-74.00674436,377,"6 Ave & Canal St",40.72243797,-74.00566443,30817,"Subscriber",1989,1
909,"2018-01-31 18:28:18.0530","2018-01-31 18:43:27.3290",127,"Barrow St & Hudson St",40.73172428,-74.00674436,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,15629,"Subscriber",1994,2
1165,"2018-01-31 18:30:03.2150","2018-01-31 18:49:29.0910",127,"Barrow St & Hudson St",40.73172428,-74.00674436,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,17975,"Subscriber",1982,1
275,"2018-01-31 18:30:05.0310","2018-01-31 18:34:40.7500",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3224,"W 13 St & Hudson St",40.73997354103409,-74.00513872504234,18558,"Subscriber",1966,1
150,"2018-01-31 18:36:13.0170","2018-01-31 18:38:43.7960",127,"Barrow St & Hudson St",40.73172428,-74.00674436,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,18216,"Subscriber",1974,1
788,"2018-01-31 18:40:19.1260","2018-01-31 18:53:27.6120",127,"Barrow St & Hudson St",40.73172428,-74.00674436,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,32622,"Subscriber",1980,1
884,"2018-01-31 19:04:38.9600","2018-01-31 19:19:23.8520",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3632,"E 12 St & Avenue B",40.728048571362606,-73.97881150245667,33122,"Subscriber",1994,1
302,"2018-01-31 19:06:53.7980","2018-01-31 19:11:55.8200",127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,18615,"Subscriber",1971,1
763,"2018-01-31 19:08:23.3580","2018-01-31 19:21:06.7650",127,"Barrow St & Hudson St",40.73172428,-74.00674436,297,"E 15 St & 3 Ave",40.734232,-73.986923,25813,"Subscriber",1968,1
820,"2018-01-31 19:09:16.7910","2018-01-31 19:22:57.2640",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,27222,"Subscriber",1985,1
2001,"2018-01-31 19:14:14.5530","2018-01-31 19:47:36.1200",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3356,"Amsterdam Ave & W 66 St",40.7746671,-73.98470567,19198,"Subscriber",1963,1
375,"2018-01-31 19:24:11.8610","2018-01-31 19:30:27.0690",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,30850,"Subscriber",1971,1
1110,"2018-01-31 19:29:25.2200","2018-01-31 19:47:55.6300",127,"Barrow St & Hudson St",40.73172428,-74.00674436,307,"Canal St & Rutgers St",40.71427487,-73.98990025,17107,"Subscriber",1966,1
792,"2018-01-31 19:32:05.3810","2018-01-31 19:45:17.8190",127,"Barrow St & Hudson St",40.73172428,-74.00674436,432,"E 7 St & Avenue A",40.72621788,-73.98379855,17100,"Subscriber",1980,1
318,"2018-01-31 19:32:44.6820","2018-01-31 19:38:02.9430",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3660,"W 16 St & 8 Ave",40.741021509002664,-74.001384973526,30124,"Subscriber",1974,1
602,"2018-01-31 19:35:05.7640","2018-01-31 19:45:08.5810",127,"Barrow St & Hudson St",40.73172428,-74.00674436,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,31018,"Subscriber",1970,2
776,"2018-01-31 20:01:10.1680","2018-01-31 20:14:07.0840",127,"Barrow St & Hudson St",40.73172428,-74.00674436,401,"Allen St & Rivington St",40.72019576,-73.98997825,30462,"Subscriber",1988,1
358,"2018-01-31 20:29:28.3290","2018-01-31 20:35:26.9910",127,"Barrow St & Hudson St",40.73172428,-74.00674436,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,30840,"Subscriber",1977,1
